path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/r_101_100.jpg,Watermelon,"[-2.43262010376715, 4.207266450358135, -6.268231883980965, -3.00527407594306, 9.72131899188628, 5.761111636508425, 1.9233594625791826, 1.3546359365889045, -9.827077279194455, 1.1062018515959569, -3.314373409294558, 0.7476427167979824, -2.6767619224325294, 6.724086393164534, 2.239091134233742]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/300_100.jpg,Pineapple Mini,"[-5.558842439096183, 3.4544697802506885, 1.4951335306992772, -4.22438655691555, -3.6829707235711227, 2.521516875119153, 0.9160495421729347, -1.9061139831741034, -8.983993291082054, 4.982104838185807, -3.8559425986741895, 2.1443106405958106, -0.24709449635339753, -5.7238115825085405, -3.0559455172971504]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/135_100.jpg,Watermelon,"[-2.6106139979552743, 3.6006329644429202, -7.491421933109305, -5.040691496731109, 3.550013341536832, 5.189438056300897, -2.0804450019122704, 3.9024779790577866, -7.557699708881026, 3.680767763516842, -4.222300595964451, 0.3393498060876517, -0.439289835204261, 4.506577826650446, 4.263024839807843]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/273_100.jpg,Watermelon,"[-2.674978771668902, 3.318196099548021, -7.623343124873209, -4.839469315370217, 4.540172737985081, 7.206065956128666, -2.3015054199160745, 4.350164203171803, -10.678666174770603, 2.9459359790798256, -4.295215006599738, -0.939120918020474, 0.16030497498281904, 5.867493919039956, 2.6906710191529393]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/213_100.jpg,Watermelon,"[-2.575253423781927, 4.795787154822552, -6.47592559233704, -6.026243965549866, 3.7345531076141603, 5.980623313976981, -3.6131330123074967, 3.683787004596776, -8.36080832626368, 3.4434487428554514, -4.0132415454031065, -0.3297626412838853, -0.46998673091096704, 4.183360462385668, 3.4122903314153414]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r_121_100.jpg,Cauliflower,"[-4.047750115581069, 2.0190918565573766, 0.15194689824902885, -2.1511280053120294, -3.821681791368379, 3.333203532837146, -0.6674993616262335, 1.9754750295101062, -2.122114913267231, 2.9147032106913517, -4.87210722687138, 1.9684608339359648, 2.0352790598355903, -2.430362925005475, 0.43032131049527905]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r2_200_100.jpg,Cauliflower,"[-3.963514731984342, 2.352185293208273, 0.3155903581951696, -2.4900687600688602, -3.969746503792238, 3.2610696318426813, -0.7574806188418223, 1.971742634096442, -1.7697681958424556, 2.748217164285992, -4.941124702405432, 2.1078055089718526, 2.3878465653274783, -3.1079966983326677, 0.21702562381321897]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/r_170_100.jpg,Cucumber Ripe,"[0.33494257354679585, 5.0156472290136955, -4.4613395441380455, -9.421778445410908, 6.69048611617858, 9.647503236082821, -3.5473298823070842, 1.219750589431721, -7.5067718649213635, -0.3068379914678236, -6.419477975361758, -0.8340859259195691, 1.812108141677677, 4.795002754625372, -4.846838820229259]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/181_100.jpg,Cauliflower,"[-4.678691738088711, 1.5700540090778885, 0.7045147724726896, -2.9627598833506346, -1.4166834082123292, 2.3786695526539474, -1.3949807636615534, 1.1733534756976411, -2.447790435293005, 2.5312728408128224, -4.154205720458017, 1.9549846205421733, 2.5089843850074502, -3.1185950082657286, 0.08211353581386349]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/13_100.jpg,Cauliflower,"[-4.216610237690166, 2.4028579017903082, 0.8813574888078634, -2.290597789771224, -1.6455368958879888, 2.1401003448244147, -1.408650836300724, 0.5378300458149612, -2.358446707175686, 1.7532438080195307, -4.103610926835534, 1.88867433944872, 2.0869983606332703, -3.664448566327949, 0.5703862256220688]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/117_100.jpg,Apple Golden 1,"[-3.5036193912052447, -0.4182385571935402, -8.165771245527251, -3.4477979924024145, 3.898282153620873, 5.284340961315503, -0.1713558485293334, 5.402664381026351, -3.8023733334610994, 2.4099937466736963, -4.406274976001717, -1.4095378080046255, 3.2640971628318565, 0.1185248801801345, 1.673512528453901]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/r_130_100.jpg,Cucumber Ripe,"[-0.3615890752575024, 5.121203394310584, -6.136806016995902, -10.787201158715202, 6.129213211331534, 3.054956696064195, -4.289882407418285, 3.80939486192302, -10.290068004593326, 0.23012773106441306, -5.593675542097182, 0.49694633315831743, 1.8993316057663683, 2.41121630613626, -4.4617650203362835]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r_245_100.jpg,Pear 2,"[0.22074653779699516, -5.661416635682608, -8.81330140531973, -6.7751648403746625, 7.489171901757464, 4.387474147333539, -2.49811748183583, -1.5754518023707036, -5.0916867337171094, 0.7447698317985724, -3.4822492032983443, 4.161781902795639, 3.0291256795254733, 2.4877736595358115, -5.66851752472128]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion White/r_167_100.jpg,Onion White,"[-2.358662437301232, 3.643422073501019, -4.959696839172635, -7.958906375849404, 11.577323727146636, 3.7575889165193375, 2.9054936876855906, 5.118653448024415, -10.312623293666993, 1.1397324784626897, -2.2353159866889967, 2.1648926647226374, -1.1562984126156965, 3.3745247903441045, -3.0027818470233814]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/149_100.jpg,Apple Golden 1,"[-4.284958055262591, -2.6081602737059533, -10.676661793888375, -2.5071756459525685, 5.0317615285283255, 5.072475686977438, -1.32127942385606, 4.621796718583672, -4.140578804953088, 4.821392691411249, -2.6205341609018333, 1.6228145538095444, 3.462816057787744, 1.441019737873754, -0.1283992271692591]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Onion White/r_12_100.jpg,Onion White,"[0.2307138667909655, 2.034250066921238, -3.269201124130831, -4.632953547989239, 11.576286843412891, 4.4972237034416125, 0.5401423107629535, 1.6807349794759763, -9.938808090547807, 0.5438439570787202, -5.209319127341318, 3.2581832774566255, -2.4666339959247487, 2.4782967276999517, -1.8142133630376405]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/r_273_100.jpg,Pineapple,"[-5.105485539627589, 5.464311958363806, -2.4376765604593715, -3.602448993509081, -3.4317602809069028, 3.583826998616345, 0.2161052364578408, 1.8870547053275908, -8.610470112825185, 5.808625642886271, -2.9554442773998915, 0.3863455244798294, 1.6380166031579595, -3.9461498937264934, -2.5116176036462696]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/r_3_100.jpg,Nectarine,"[5.49727869720735, -0.8720885718269904, -6.987159958034353, -13.768624076712294, 1.0270225704916043, 1.718610649754918, -3.4650839123122337, 2.1962642865922484, -5.314434696869922, 3.101739592108304, -1.8243290855264496, -2.5111817487343466, 1.8323955931385254, 2.790767662559399, -2.0574560310913346]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/r2_85_100.jpg,Pear Red,"[5.707304777064841, -0.64797662964179, -3.3455865480911853, -13.04708298727952, 5.214264564549858, 2.7631999163936767, -1.0643994771828158, 1.3476715017722187, -3.4580941056295518, 0.856066847610459, -0.9715658451055331, 1.1330492192082386, 1.3300929365258791, 2.1277831949940462, -0.8792260608610134]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/r_230_100.jpg,Raspberry,"[0.9105565128744555, 5.623119926076806, 0.840123274597738, -9.44328511546311, 2.812603504457618, 2.830175523299935, 2.2566865456816236, 3.6809047189909476, -12.637302150984572, 2.9702402733619313, -1.5641252723127697, 1.5596811170664453, 2.3711931523828156, 8.947803986713687, -2.003464288634087]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r_166_100.jpg,Beetroot,"[0.24453510561695996, 5.741859717648733, -10.452245334539247, -6.702700377631083, 6.9968079992741865, 3.8207947846923056, 0.7239245030068141, 4.799734483772068, -5.975676016073359, -0.9007103917528662, -3.413826882441173, -0.22947853206934643, 3.515878844955189, 1.5678611213000984, 1.5818154425822755]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/222_100.jpg,Pear Forelle,"[0.8832888131480415, 1.145388260807566, -7.984889651018511, -13.437046707566244, 5.306871353965001, 5.972380387571859, -10.67997955676085, 5.608690902619366, -4.773591034485472, -0.20400167302235095, -7.077615852669504, 3.54410994140768, 1.6929698478236415, -0.5342180280884068, 0.7100288539138032]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/225_100.jpg,Pear Forelle,"[0.9713717994336374, 1.600499088313436, -7.080017380579602, -12.573296154357367, 3.7602684622848774, 5.629603317494058, -11.429027675111417, 6.172609211774475, -5.371253026753865, 0.8036378022242037, -6.612323705950866, 3.3085529036899888, 0.6268084143013314, 0.1692404164149083, -0.4307803947065546]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/202_100.jpg,Pear Forelle,"[1.7366964729996561, 0.011903077558315768, -9.416261387114623, -10.144852050520932, 6.05237081915679, 7.872086759179077, -12.037550128692576, 5.876026610685115, -8.094651114540074, -0.646663427927976, -8.39631828010677, 5.226999473676652, 1.191417925934063, -0.024593611177621922, -0.5673365152033047]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/r_244_100.jpg,Cantaloupe 2,"[-3.734974964895488, 2.147344384210281, -9.463787736400038, -4.211252399971804, 3.938953826007142, 11.28211608449576, 1.0045132210095487, 4.400316465168408, -5.867608284144073, 3.987617266657181, -3.7765784621040597, 0.7865875694707052, 5.112966717404364, 2.1299527178970754, 0.537123605669211]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/r_190_100.jpg,Pineapple,"[-4.021022479222004, 6.39424624042952, -4.946996924910296, -4.6706708021953, -0.9556179300843862, 3.6954557062387736, -0.05218987513465648, 1.843568638939714, -10.448689171542634, 6.584426672568534, -3.227384180347944, 1.1843476926132832, 0.4894439628844668, -0.91868318238157, -5.396627242176197]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pepper Orange/r_99_100.jpg,Pepper Orange,"[2.2535512516084664, 1.2504988233172385, 5.293840864327476, -1.8490109659899665, 6.25233798195692, 2.5803522064341258, 0.26456849396559756, 5.706266258584036, -6.330665101462714, -2.724552285114726, -2.375927929052947, 6.966988487304551, 4.538692891469735, 4.1418674361874155, -4.959853669853122]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/r_49_100.jpg,Nectarine,"[9.279454926054225, 1.9180602041982564, -6.753754205994761, -14.521933534212408, 1.1465184342199042, 2.2171569589736833, -2.4915159282852044, 2.1504999074491824, -4.903912775861886, 2.3960443421708257, -1.6284525314983276, -3.5925700045447515, 1.7716914767300445, 3.178341181323855, -2.4109537901753293]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/r2_185_100.jpg,Pear Forelle,"[-1.1276790977215954, -4.343409294144375, -7.459042069889359, -7.015331326497806, 5.649499425550433, 4.434386001454102, -2.5804360378288207, -1.6726088643434887, -3.1961315999636506, -0.4561194120896059, -3.7123262073040255, 8.631958660134016, 4.455884025887219, 3.310913572451861, -5.8658562639683005]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r2_107_100.jpg,Pear 2,"[2.049483131013857, -5.109565043194487, -9.126175466627664, -6.698782999947032, 6.159998706984455, 5.7776495209406455, -1.9182203233353143, -0.6294432290549336, -5.7498646371677244, 0.9755415679737163, -2.951417235044096, 4.246135682640866, 3.6629216543091796, 4.752261518251119, -3.6616062781566656]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/82_100.jpg,Nectarine,"[5.3868458244339195, -0.08378956332703011, -3.8264845491400115, -13.644233694111822, 1.8247530464197292, 1.5201620796902495, -5.961123416730841, 2.6463938374796814, -3.4842760993471678, 1.9286870166680314, 0.5102192484264639, 1.1086489170890776, 2.5486019173778964, 2.499952853671022, -0.08075301377791039]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r2_120_100.jpg,Pear 2,"[-0.686401986558648, -4.251166477710723, -9.580662639787478, -6.548163252200021, 7.437030943397713, 4.883097831659308, -0.8860283300523536, -0.6461154940688213, -5.6298720004992715, 1.3279129142345236, -3.3828548584859193, 5.781591405146963, 5.022819302443697, 4.096079238575151, -5.324951777252533]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/93_100.jpg,Nectarine,"[2.775049273222768, -0.35478168495633156, -4.386338724363106, -12.124900845161093, 2.2876897007835413, 1.5643524724018145, -4.469526575754143, 3.225342102633127, -3.778080142907809, 1.8975816455625338, -0.1548677250847392, 0.7129535501592178, 1.689094734112865, 2.528184496120742, 0.02190760198949922]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/94_100.jpg,Orange,"[4.4122448662997025, -4.993049382498735, -6.716031175045496, -6.101555757095177, -1.3567942726706175, 5.122288607959589, -4.870697204741861, 5.067025305895089, -6.504855690182572, -5.249894235666171, -2.9322514473759065, -0.604773222766005, 2.7960575730874315, 0.8508571161620578, -1.969116334886168]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 2/r_224_100.jpg,Cantaloupe 2,"[-4.849729574553587, 2.122940272482166, -10.525558003114604, -5.17116899165283, 4.91426676723654, 11.131009385172828, -0.25420836665585583, 2.1284853256375342, -5.331221704936787, 2.7691407396173715, -4.337778410153942, 3.4706294000777245, 5.267116354710979, 3.212528723751228, -0.0020496486940591247]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Limes/r_186_100.jpg,Limes,"[-2.234219862177328, -3.390943220479802, -9.24760710943377, -5.206461588647401, 0.27920670104244416, 3.5668592602450975, -4.263138331689829, 4.482446360048712, -5.703077892556862, 1.4242811356972986, -3.330271262472641, -1.2551326218817382, 6.547893294749383, 3.3722946104515894, 0.9396632835800257]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/r_56_100.jpg,Nectarine,"[10.628395217671683, 2.4197414561960886, -5.268409543946942, -14.185000737642584, 1.496437805515824, 2.3985835362574477, -2.8671696812379373, 2.1754834291119063, -5.587103707578244, 2.6574321970645682, -2.0075611603628802, -3.9467170752042553, 1.6858944120656254, 3.6026855920219893, -2.6729223316076025]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/r_19_100.jpg,Lychee,"[-2.1929949610157053, 3.5061007125429704, -2.52489819396927, -7.231310379805839, -6.174987670512104, 5.215186168436391, -2.7602069007361445, 1.7792791882049366, -6.6528891691805345, 4.7592702827152324, -2.8120311619060514, 2.6461874147114948, 0.05792674623107326, 1.1978026597233393, -2.5119883609357045]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r2_126_100.jpg,Pear 2,"[-1.1096427555756943, -5.172739882741941, -9.721431623674468, -5.953106697164358, 6.595141903977698, 4.989058597847832, -0.38853005571677074, -1.2108170650431147, -5.313519232770882, 1.3504428137555395, -3.3735130890375666, 4.2938045815857055, 5.569155633353794, 3.407018326867301, -4.683601653857895]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r2_87_100.jpg,Pear 2,"[2.4900956877595704, -4.48599411419358, -6.9890889937564955, -8.513849158927048, 6.270279653527221, 4.5116880711050005, -5.006989380631533, -0.5241283018658628, -4.365417533908173, 2.515335542077229, -3.1522802278219633, 3.315392965128866, 4.260772828558392, 2.9009172085711743, -1.5107565118507411]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/r_73_100.jpg,Orange,"[2.8675945799178066, -4.749438249810307, -7.0560839387529875, -5.464443819459375, -1.0805184643039314, 4.27889556746978, -3.691799988111646, 5.157978773577705, -5.253373207297384, -4.167253790615919, -1.0403205357134933, -0.005884128370439639, 3.10147060475452, 0.8501047421571781, -1.5900457362743259]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Orange/r_61_100.jpg,Orange,"[3.384624602727495, -4.355222732993493, -7.132529917046739, -8.484402025446007, -0.7348053298655687, 4.219694919698999, -5.630705951534678, 6.022711057768398, -5.896522151150618, -3.3327545331553905, -0.7780326933310961, 0.4184130703885052, 3.409840504031112, 0.4202513992915705, -2.32964922710345]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Red 3/r_79_100.jpg,Apple Red 3,"[4.235081584394958, 3.959385051211027, -8.937218884926388, -10.309372712293651, 4.161516131690272, 2.9514876042548375, -6.89252185759821, 6.839896580447938, -7.304370984743735, 3.482248735295064, 1.4217169853530565, 3.3757444567350245, 0.771633420695478, -0.8032995523109993, -1.300840629451293]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 1/106_100.jpg,Cantaloupe 1,"[0.1537549929073242, -3.9500596865975623, -8.148802890451057, -0.7804838311838478, 0.3418971238141845, 9.796299857014743, 0.6123474249913782, 6.675299840916988, -5.787324570276465, -1.035854592951356, -3.745214332632979, -1.1519538204688147, 2.729536141488823, 4.050100153821072, -0.8172299116802015]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 1/130_100.jpg,Cantaloupe 1,"[-0.6316684522852162, -3.388397602186124, -6.438212496696143, -0.8367366851197012, -0.38366904231632315, 9.076411458863822, 0.5451106619257352, 6.176939294234657, -4.033251754921552, -0.18285731658167684, -3.483961321388408, -1.5663740218513018, 2.9338506424992534, 3.6799040481890364, -0.8837041848682566]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Ginger Root/131_100.jpg,Ginger Root,"[-5.933542053377135, 8.196112511712226, 1.0842503721272925, -3.4803045483255444, 3.537852577262782, 6.491921344574854, -0.6553849050767754, 2.716963870320515, -7.557741799424272, 0.609929376224493, -4.460481936869892, 4.1760989518162175, 6.2408034314970005, -5.894379937133768, -0.03665096539145222]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cantaloupe 1/88_100.jpg,Cantaloupe 1,"[0.45552285834853257, -3.1785529385791422, -7.865482420744621, -1.0196483548134705, -0.7661397623962037, 9.93718946328574, 0.39578848395163796, 4.866837381859322, -4.026861702906145, -1.1035764769940353, -3.3853120970582116, -0.8489759302716345, 2.908498858015827, 4.634621304804633, -0.5477050240658536]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cocos/r_137_100.jpg,Cocos,"[-3.316697699149364, 9.806531074854417, -11.933271782553021, -4.9521814226604635, 0.6920580109256883, 10.879654466050745, -3.5403934715548426, 6.657992678937869, -6.088743799403354, 2.1153805871774707, -1.7932251364134917, 4.795717902400465, 2.62102627560117, 2.8258737478444074, -1.0862703017603523]"
