path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/r_56_100.jpg,Watermelon,"[-2.7799672413619407, 5.668970731798866, -5.683107526092087, -5.120979143289238, 6.406080787224012, 5.20577946205861, 0.17671901452009992, 1.6970899203296277, -11.23124882342326, 1.1679431708146562, -2.064179685942556, 2.339503618287566, -1.2029065390576652, 6.284486873358811, 1.9344367477855982]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/254_100.jpg,Watermelon,"[-2.1815586657578945, 2.645740540077397, -6.243239861797454, -4.843338348195718, 3.9106959265037684, 5.864848411955318, -2.6314064730945828, 4.018393988138974, -7.5474859685613165, 3.159276584528284, -4.697685998522511, -0.7969739380096535, -1.659722660114962, 5.590163877470591, 3.717881686790029]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/288_100.jpg,Watermelon,"[-2.8012731267059148, 2.5764593485803773, -7.876574554732847, -5.532883466891335, 5.030880745755844, 5.707893118890873, -2.948358500401206, 4.61356974699889, -9.64269883375898, 1.9833580285449792, -3.2151468454895804, -0.4757644818896065, -1.9785675348562126, 5.567359425331609, 3.9926287236890707]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r_170_100.jpg,Cauliflower,"[-4.462104469019427, 2.5377974382172335, 0.7649464871769797, -3.232387355868653, -4.02763085854278, 4.002420015938088, -1.130072799006957, 1.7953763417732969, -2.2793275900472008, 3.7990543798300136, -6.318666379391643, 1.758848266485771, 1.634685674063784, -2.851920667527938, 0.16614696045955976]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/109_100.jpg,Raspberry,"[0.00556127479861103, 5.985824654230756, 1.9597202881470217, -8.060851330265338, -3.4716231294015785, 2.45556292094067, 0.2793979132335979, 4.900446400275388, -6.101151627331671, 3.1376226153521483, -6.062142043487017, -2.0407020375820633, 0.074473702902764, 6.4921983846833005, -4.234071046869168]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/309_100.jpg,Pineapple,"[-5.056575321011182, 4.929453503959241, 0.7138598365998957, -3.6395043783742413, -3.798135387767852, 0.97399253320424, 0.38423042631302107, 0.8592673035984747, -5.88941090543593, 4.250439343401043, -6.480099997890012, 0.8372979313471242, 0.8331881034537832, -3.955356132584195, -5.364481530715246]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/13_100.jpg,Pineapple,"[-5.624008946809388, 5.558371929970629, 0.4169420497072491, -2.9327455148357293, -3.40466931037318, 1.0192627298649672, 0.6142317232673324, 0.5214486731928835, -6.762868456252687, 4.501633829286029, -6.146668326516297, 1.0352630417738844, 1.1955587530560754, -5.03377879040375, -4.620503812492377]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/214_100.jpg,Pineapple,"[-5.863043577137381, 6.511483747249681, -0.5025944120085631, -6.0445673305757674, -4.362800599555365, 2.095081808993621, -0.7485075649392738, 1.3368243197281826, -7.580509411243652, 5.567806195493043, -8.167521027603883, 0.4246942298717662, 1.0754209742591285, -3.273644216544627, -6.539089604695776]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/39_100.jpg,Cauliflower,"[-4.354769498160153, 2.9821192185868686, 0.9185331824058862, -1.2943153519156048, -1.963662051510399, 2.3423442149698253, -0.8406765280323465, 0.7496558326057542, -3.518259114447641, 2.1620930518168215, -3.3587245212691923, 1.6739059337045776, 2.581698327217011, -3.6901151440744635, 0.7674949962379228]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/125_100.jpg,Apple Golden 1,"[-2.995287088937062, -0.013931155594642456, -8.26091757660167, -2.8630638467253435, 4.294328424978484, 6.108344776656536, 0.27789308282514547, 5.621762850599198, -3.0123439977764845, 2.8254876386812695, -2.8302119061859177, -1.492964285270698, 2.665982325544255, -0.3899717138802488, 1.2211310591325348]"
