path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/r_108_100.jpg,Watermelon,"[-2.179493760454964, 3.583987343706927, -5.685761580091185, -2.9237136756976674, 8.589115316036162, 4.69824263995212, 0.8059926905334971, 1.6637253627365267, -8.997078761249128, 1.6675073819510862, -3.987371715127697, 0.6981550730281708, -1.2382626530094603, 5.803698610836324, 2.4797052072015573]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/125_100.jpg,Pineapple Mini,"[-4.996000453061734, 2.3654609214401763, 1.7298726914055955, -2.9447472841079025, -3.2119109124204646, 2.106395655066509, 2.060513545905326, -0.9277278723079591, -7.2913239797186025, 3.816258059404576, -2.9899947408071936, 2.013450189034025, -0.11693601251460742, -4.513016605988329, -3.2270791219265083]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/1_100.jpg,Pineapple Mini,"[-5.726155860216089, 3.4521744101445226, 1.2819254594168865, -3.4413729655103023, -2.5309821629414566, 2.710811103019757, 1.4481050414230616, -2.1333707577720955, -9.416533134255797, 5.106731611685853, -3.2151837808629433, 2.4472526200251266, 0.26249024691658407, -6.470847987075436, -2.9561730518203406]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/242_100.jpg,Raspberry,"[-0.5719679545450104, 4.3536729479533856, 1.0371577601343065, -10.005251478081403, -4.532239911349948, 2.645822958529895, -0.5077756488065958, 4.021722087333063, -6.236522729819959, 4.900253016781405, -6.930401910268297, -2.0373642081555925, -0.2128362977580263, 6.84617856744463, -4.673587549349176]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/240_100.jpg,Raspberry,"[-1.305160282742849, 3.8684497971292955, 1.351881738224687, -9.56743719519132, -4.382516010583597, 2.2167110373609926, -0.6630278843760691, 3.9818652705330218, -4.959542082670512, 4.254081372195131, -6.9442056996257895, -3.042111687407289, -0.2617843275240738, 6.1894589939967535, -4.654222666389841]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r_130_100.jpg,Cauliflower,"[-3.98741535002924, 2.8063994239148817, 0.07097264454469833, -2.811081540161244, -3.71003147953412, 4.028531776835532, -0.38197855045440815, 2.181011816380589, -2.449853959805432, 3.3460807074300796, -5.471366094379033, 1.7004252217453761, 2.3017667508418533, -1.7127450375832054, 0.2758549294489648]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/97_100.jpg,Raspberry,"[-0.2236674863237644, 4.067884808700971, 3.2700688858749007, -8.157156890722646, -3.907060350363333, 1.5444627993987106, -1.203731882578985, 4.480896592908967, -6.6302095038762445, 3.2134877001977253, -5.58177062391338, -2.5256169819937875, -0.35459599555403243, 5.72129499606438, -4.320329790988905]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r2_241_100.jpg,Cauliflower,"[-4.405953573880405, 3.7054992852324284, -0.8237029310423393, -2.822546571460097, -3.4504188722310114, 4.014123777175861, -0.5259795350573719, 2.8759159268541525, -3.2859941474016727, 2.580005023384559, -6.284048345289627, 2.928554206180062, 3.572259950227859, -2.540181006599149, 0.23873601917341586]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/186_100.jpg,Cauliflower,"[-4.157954599816056, 1.4787280436982508, 0.38103819051284354, -2.8531743213024465, -1.245903094009289, 2.8681573369604427, -1.2538019435276297, 1.0782507640151182, -2.1918576890341934, 2.5532714385162985, -3.8638674865879663, 1.6842053148446026, 1.6484346780585621, -2.463872235966352, 0.23732133449795767]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/r_225_100.jpg,Pineapple Mini,"[-4.79827520327541, 4.003988440341767, 0.3011007384478668, -2.2899050746241993, -2.784969787441692, 2.0318731788409012, 1.3916307681958866, -0.7245278582641475, -7.093533522824715, 3.531619969139521, -3.1156811757392004, 2.8118474176375665, 1.2351159482451965, -3.0627175708257823, -2.688133659761858]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/r_227_100.jpg,Pineapple Mini,"[-5.380346453775227, 4.520107523955086, 0.07435840825298799, -3.0375872564883717, -3.513778216702083, 2.3253091843147233, 1.4470872750719053, -0.9271252469118287, -7.368742141033062, 4.215855669528727, -3.2371673667214655, 2.4066209638821916, 0.6477860159866753, -3.267632552557504, -2.655000132426922]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/r_125_100.jpg,Cucumber Ripe,"[-0.34740579614861383, 4.505322135397251, -6.727759550749317, -11.322770407709474, 7.441683462541232, 4.533301846420885, -2.994586663731087, 5.528709868831828, -10.260272837163692, -0.12042235582628391, -4.3131814182655015, 1.4090057553705722, 1.9718670298926118, 3.66702438718727, -3.8968396722719563]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/r_202_100.jpg,Cucumber Ripe,"[-1.4465480810755034, 6.112513713715569, -1.7700892334557476, -6.624298480859124, 6.726428576998425, 8.34994665455921, -3.321881691567788, 2.4159054473161654, -5.116974407277643, 0.2917081104730919, -4.089137732294532, 0.5538789589520621, -0.2724584727447694, 3.3799288298007624, -4.040410427665627]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Red/r2_99_100.jpg,Pear Red,"[3.323573522316599, -2.7701967044145928, -3.272206103331457, -12.175269485525932, 4.064330546604829, 1.5251231667963778, 0.7467937870878718, 0.8339683246211702, -2.3100206909222165, -0.6539964369519687, -0.1067642502564349, 3.187385284767653, -0.03929998890249329, 4.512469112446657, -0.9564939774101368]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Rambutan/201_100.jpg,Rambutan,"[-3.38606606371436, 9.715571397690915, -2.2465485126917355, -3.2210890081537755, -2.8988436987747757, 3.213694276705675, -0.8327769164500377, 1.0497548076841616, -12.954342512975742, 0.823768921885451, -3.147782222441412, 5.126753490132012, 1.547990833830179, -0.8256638734488934, -3.820227860908725]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/62_100.jpg,Lychee,"[-3.5059927190607523, 2.0896962145188382, 0.09924804982348424, -8.423139441001984, -7.209513512976334, 3.8177600432575374, -2.953664573611354, 1.953168236170668, -5.243957268629038, 4.18186713393979, -6.111374904762704, 1.6763565550875663, -0.020052943009553428, 0.8521424124990032, -4.026634799906297]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/r_5_100.jpg,Pear Forelle,"[0.8877748302630394, -1.7513837983832408, -8.400058249657928, -8.45378645857593, 5.250754697711415, 4.490777551986213, -5.323919026589606, 0.07140540730097356, -4.232809810040929, 0.8891874686172296, -6.741258814575179, 1.6593707064013412, 4.433131104158753, 1.1856165506938763, -3.253805552124154]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Nectarine/r_325_100.jpg,Nectarine,"[4.267924471778654, -0.7694618277903933, -7.066584864796171, -13.191886829771436, 2.7017900067225353, 1.6588623452246387, -1.9136299406018407, 2.6382373293146553, -4.513181452787788, 2.7489598232740136, -1.35495954912604, -2.17415412225237, 1.6021562672864078, 2.6814882318993467, -2.639826706365881]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r_262_100.jpg,Pear 2,"[4.40015895294933, -3.9047310807482516, -8.52814124452845, -7.838763832201345, 5.84437199337178, 4.9549566654568755, -3.834335464179161, 0.08191537083960486, -4.095657960715717, 2.106238196079064, -4.010863005427598, 2.3863651746591135, 2.525387610514648, 1.6016488455052063, -2.277541565301823]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear Forelle/214_100.jpg,Pear Forelle,"[1.861570189904797, 1.2380493689573888, -8.519610435066227, -11.236012417052125, 4.709364439331045, 5.999517752541416, -11.370830664271757, 5.330556321026106, -5.86861754262395, 0.5372714393263559, -6.660668536958474, 3.760872056486851, 1.072327652172085, -0.4746590780137418, 1.288056454933933]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Beetroot/r_152_100.jpg,Beetroot,"[-1.7726184840668326, 5.353891890658067, -9.601246212326577, -7.328712897208657, 7.112928316034812, 3.2378850235692846, -0.9603134608195408, 4.752449337112148, -7.523558777604685, 0.8894178689446621, -2.2898873368495987, 1.4289660485395685, 2.5536755486060425, 0.02277524895260058, 2.819873817199716]"
