path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/67_100.jpg,Pineapple Mini,"[-5.991279495052173, 3.0410379850124314, 1.8680091313079945, -4.069403884229085, -2.407586128779297, 3.6743604598543502, 2.045065590178068, -1.3226580551324234, -10.02337622373121, 4.56993070119179, -2.9950017448798967, 1.9940480048557316, 0.7941490330474524, -4.5201917557322275, -3.2294634678164154]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/r_114_100.jpg,Watermelon,"[-2.755280741700193, 4.125752141321475, -5.799749281501533, -3.7827441115842078, 6.8443911462536775, 5.537873997738153, 0.39717410382391094, 1.9714214407003476, -9.54327787708336, 1.8754998814504038, -3.4584507669018616, 0.6209599379728828, -0.07289656789873526, 4.286962796414797, 2.591296384973923]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/296_100.jpg,Pineapple Mini,"[-5.573069563524855, 3.06850972837904, 1.1482152290887515, -4.848734823196473, -3.5478279005657267, 3.104802457436905, 1.4757194961130737, -0.7376465093564517, -9.9001737313066, 4.536360163928953, -3.3566431069484124, 1.5331945574955492, 0.7454305437121985, -4.3144490834510005, -3.3758916775985877]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cucumber Ripe/r_164_100.jpg,Cucumber Ripe,"[0.11720096356198023, 4.166912376104208, -4.635790945492933, -10.273736275424792, 5.117514365248366, 8.274626380779253, -2.857184936305751, 3.055007224178321, -8.454894672793689, -0.5022185638158098, -6.219849527621646, 0.078144464313831, 0.6851838094719872, 4.647608905231306, -4.185689498613306]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/133_100.jpg,Watermelon,"[-2.160829676295331, 3.583637078083958, -7.760030421632265, -4.460890056494863, 3.533453503356227, 4.929516403999429, -2.550086785272721, 3.9637394760863662, -8.30595384680306, 3.7135704827558076, -4.876730483919703, 0.6668791979511952, 0.39223578141995713, 4.693623191149345, 3.930574661646713]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r2_205_100.jpg,Cauliflower,"[-3.6059977929360127, 2.379277834536552, 0.15447819799375076, -2.5117042019694638, -3.6122100541756534, 3.074440030936177, -0.7017554445159515, 2.6079296894229747, -1.741948010917863, 2.516513443050959, -4.435176104479199, 2.1064563576610724, 2.5636891463826044, -2.86995755112896, -0.11754526308453504]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/326_100.jpg,Pineapple,"[-5.292359789599258, 5.900101072140165, 0.31682609312875504, -2.8778803010555083, -2.895221230421554, 1.6986883050793076, 0.47496222662243237, -0.4928106126059607, -6.8282259741275935, 4.08519416659265, -6.0734429624230035, 0.7993972907193976, 1.634116158333218, -4.2595455345637125, -5.270897435437593]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r2_244_100.jpg,Cauliflower,"[-4.189743647324408, 3.119584166944869, 0.19322118392174317, -2.7625350545911034, -4.56118380942285, 3.219680620732901, -0.9389834239226279, 2.2739316542438592, -2.8668021462528843, 2.6041973692173217, -5.757474612825974, 2.0594082016015736, 2.8562713982399113, -2.9474394212779136, 0.24648930842977718]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/10_100.jpg,Cauliflower,"[-4.135066893834847, 2.340778516188265, 0.3371890062870776, -2.5323980356306715, -1.2260414839656404, 2.687402266245875, -1.6732991643043094, 1.0432529240386386, -1.8645972447720434, 1.751069143940823, -3.9782545591859715, 2.3695879625494727, 2.039091166970643, -2.839710269890167, 0.5686680014477613]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/59_100.jpg,Cauliflower,"[-4.058123308165457, 2.4498418480230155, 1.0834239438532636, -2.0389295025523535, -1.5716354016852068, 2.26470145298671, -0.1800049149659139, -0.1189362815989385, -2.3431586226689403, 2.3320733927805946, -3.8279832082359198, 1.9386547518497113, 2.1260385140661313, -3.3262684522647383, 0.7657546382656985]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/111_100.jpg,Apple Golden 1,"[-2.8782257037072623, -2.117621062773587, -8.290612989876111, -4.1623081354985825, 2.7711954780093087, 4.462438003589801, -0.32362610700348643, 4.072442756917644, -3.352237550393605, 2.239945403625226, -4.629410828657081, -0.8211598741439999, 3.698412489103331, 0.4830547037934925, 0.9990041207209173]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/r_226_100.jpg,Pineapple Mini,"[-5.680315471980574, 4.529226704496263, -0.09933727937950644, -3.2466509172527576, -3.214182964202728, 2.1304851650931877, 1.266845722010187, -0.14315353738909045, -8.217953395328236, 4.267925060849588, -3.9204999772564832, 2.845283386793251, 1.411918363108616, -2.5754166309667603, -3.4959427490808563]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/143_100.jpg,Apple Golden 1,"[-4.861650212308476, -2.39411558220111, -9.826404996482013, -2.958335120762306, 4.704153911409917, 5.16859042719021, -1.8552235907103862, 4.386946787935712, -2.9420954387671165, 4.361492320232067, -3.3980870872021147, 1.375970658025119, 3.321045364152075, 1.0395761574700109, 0.43815496171896]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Lychee/308_100.jpg,Lychee,"[-4.347489434596411, 5.256710798030361, -0.6186218580958103, -6.992394642845771, -6.594560383770445, 6.153771783621781, -2.756261085035517, 2.9388758859373496, -5.752454536533073, 5.753411037047937, -4.474773608180633, 2.6701960169705696, 0.43043205254440936, 0.9255342778182442, -3.4041900418183526]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r_246_100.jpg,Pear 2,"[1.2021720982579485, -5.983246858298231, -9.943844620853449, -6.606575741057437, 7.686486228099583, 4.565673006261077, -3.782303814492208, -0.9606029155736455, -5.116203304448578, 1.4009209228144606, -3.8624346159295033, 3.505480911119182, 2.626752682050523, 2.42111170173313, -4.798476746854424]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/r_22_100.jpg,Raspberry,"[1.0147482506571304, 4.951428948827861, -2.7944751813030724, -8.977541213589411, -2.758227135798325, 2.764524392004344, -0.10994278884880605, 3.0660411856945955, -9.75789130001594, 4.552225758495931, -2.452539630778782, -1.2653995108024374, 1.2762997090200794, 7.935720313337444, -2.1165610046184336]"
