path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/127_100.jpg,Pineapple Mini,"[-6.550279976336618, 3.9900527087005866, 1.8751163275619396, -3.5377969467425205, -2.214811727118602, 3.3960985489361715, 2.023991539047991, -1.4599226802790026, -9.188925396523016, 4.020817083102739, -3.243419661537627, 2.474551447620054, 0.3956815165429928, -5.3136709977648735, -3.691413220963998]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/189_100.jpg,Watermelon,"[-4.528215133042341, 6.879596440383136, -6.091086290158535, -4.95928205856789, 4.262256065210721, 6.117542258014417, -2.2125385392906085, 4.493248200281321, -8.33080909747162, 3.432526694325704, -3.046236431441639, -0.3567537974779427, -0.4271254719790119, 4.221894705265804, 2.223164598874124]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r2_209_100.jpg,Cauliflower,"[-3.8238104736417133, 2.5589511756545185, 0.19135183689768134, -2.6062205375921574, -3.648654251594185, 3.648384693648761, -0.19431082903769678, 2.8023338521614574, -1.5646646371513009, 2.348186026012163, -4.994595821615614, 1.7171228389829574, 2.4564881328804598, -2.5557505203908204, 0.2838844760651844]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r_245_100.jpg,Cauliflower,"[-4.800057646316573, 3.8142123779197337, 1.508424125579443, -2.270556662340296, -0.5376110932846226, 2.911103600369353, -1.1653237892360253, 1.4925336295696765, -3.849234485359289, 2.065756655491988, -4.09630001719913, 2.809783460592214, 2.4254229963183778, -3.6662485500430977, 0.8214513810108351]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/269_100.jpg,Pineapple,"[-6.172110185100969, 5.449874846006649, -0.907084300299413, -4.715145621786944, -3.278542624687657, 2.686880268931966, 0.6048955880676616, 0.352836581735993, -7.08826413525602, 5.068731982656933, -6.545860232108416, 0.8358866614409157, 1.892105825456146, -2.605794464749715, -5.519574310044816]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/268_100.jpg,Pineapple,"[-6.203764728691217, 6.110507937577383, -0.499483124073203, -4.21845731321174, -3.6670691799558868, 2.775368988643579, 0.2262005338266806, 1.1316978969145184, -7.014064950518505, 5.55881824493221, -6.915425821689906, 0.9991117926222095, 1.497439633701282, -3.007388145119939, -5.608007844202859]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/103_100.jpg,Raspberry,"[0.3405115115766444, 5.774714317000817, 2.7378354717209676, -8.298799146749893, -3.488984551926599, 2.0561503497308826, -0.2989299388109797, 4.730043629696319, -6.510807058838994, 3.2734436928151576, -6.486486977071117, -1.9610442233220362, 0.25929037902338004, 6.319995518313095, -4.415447341936253]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple Mini/r_182_100.jpg,Pineapple Mini,"[-6.033021178679145, 4.809329489450801, 0.7721724372271542, -2.598543284635823, -1.371241045114922, 3.1346682153282948, 0.33420342960278027, -0.29276259711694486, -12.218903458773546, 5.880349016047736, -1.81472900155346, 2.7312487726940353, 1.8196125270078856, -3.3050966705346254, -3.2880395639698543]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/19_100.jpg,Cauliflower,"[-4.13055718895183, 3.0886929324420627, 1.2773368324913021, -1.6802597637201895, -1.7928410230551581, 1.82899307396112, -1.16571718497065, 0.26654218280258796, -2.9511001145083813, 1.916739815595668, -3.434035052921371, 1.504157587187646, 2.2507578707408706, -3.988470327898609, 0.6265473233051949]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/56_100.jpg,Cauliflower,"[-3.5109506585581416, 2.2513102601216683, 1.0095600275996548, -1.0792640957534838, -1.0940732626993097, 2.1099394984121047, -0.10815589840047464, 0.22940541497341166, -2.379693896284978, 1.5576972853432505, -2.7466238810526216, 1.5765117741001087, 2.225784189147024, -3.215399190345503, 0.8557100739242371]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Apple Golden 1/136_100.jpg,Apple Golden 1,"[-5.125126118607287, -1.0727856299439198, -8.371408556844827, -2.562041151314203, 3.3681522978848926, 5.912185135061838, -0.8314565118977203, 3.715544310098645, -2.734896587876809, 4.3371746353328255, -2.817883078049993, -0.4647230640130387, 2.545721147645093, 1.1584417699452645, 0.15417214869270357]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pear 2/r_257_100.jpg,Pear 2,"[2.9561919678137354, -4.387697958242884, -8.485215415793649, -7.300615134839232, 7.200254986838049, 5.466490816681553, -3.2779311279781287, -0.0326445758839776, -4.646472953082187, 1.2142369958086965, -4.368818918857987, 2.7898777266653916, 3.5308982173223313, 1.1905597976870648, -3.442887775723467]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Rambutan/204_100.jpg,Rambutan,"[-3.2314425770025683, 8.446337721321422, -2.166378118490749, -4.1476017192572465, -4.12039273895656, 3.475142819934257, -1.7413927754664595, 0.5825959403573561, -12.174674261079979, 1.922974356134386, -2.7993020301931044, 4.970290982042898, 0.4942698090062429, -1.0658584551666288, -3.268252424231697]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/r_21_100.jpg,Raspberry,"[0.8784951489097544, 5.184529775385536, -2.766412093240317, -8.931616048216346, -2.467331658331665, 3.3502043680857145, -0.41812922516848694, 3.2259402630584333, -10.704805388522907, 5.172662963442788, -2.64475384045142, -1.0330924547852145, 1.236043131598238, 8.388846631539657, -2.469167695939063]"
