path,label,features_json
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/r_169_100.jpg,Watermelon,"[1.1092274898926888, 4.186195954857736, -6.661704076645841, -3.684923063826471, 5.469293630259908, 6.915726425039854, -1.0434200696691571, 3.1493406934200374, -6.544463951154253, 3.241918115970049, -3.2307737441309428, -0.07743426418050008, -0.9030666491957788, 3.6098389534335786, 0.06680438019967387]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/264_100.jpg,Watermelon,"[-2.497117844022665, 3.090151578613181, -5.788153700277005, -3.677988821333315, 3.427320617244095, 5.537091899048048, -2.0919083385859922, 4.160953964504463, -8.319171875321436, 3.4512345349430062, -4.15531403431666, -1.3798263568020857, -1.1242983020826007, 5.620377576036572, 2.715972132095595]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/276_100.jpg,Watermelon,"[-3.4863627440631912, 4.0028333366100926, -8.37183133100049, -4.833368468171955, 4.504374136407674, 7.875367841411501, -2.309338856435248, 4.117394839310427, -9.805197519539787, 3.482039819388241, -4.696585429675123, -0.7823006917947377, -0.7655029202942658, 6.1801246932036085, 3.333767793748513]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/205_100.jpg,Watermelon,"[-3.1441553522652734, 4.433621790018591, -6.408481436407669, -5.147563712481812, 5.529013635893021, 5.798278390532086, -3.0509011536729203, 4.225713690794368, -8.162293993065706, 4.44656043468983, -4.1921514184492725, -2.1971380307825665, -0.49900892742532477, 4.608936676090963, 3.5459290237593466]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Watermelon/150_100.jpg,Watermelon,"[-2.6716152712300847, 4.497946597628941, -7.730504651733492, -5.010211959514992, 4.222298168467642, 4.938685888831238, -1.7440485577965976, 4.297228105638497, -7.046672439218314, 3.241542051612276, -4.574111241735483, -0.16431915162291003, -1.2091206744881566, 3.7067615438724357, 2.3203363023479735]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Raspberry/220_100.jpg,Raspberry,"[-2.011749304849752, 3.7539999817983096, 1.338300407316901, -9.14736774459836, -4.525424782393956, 1.6102253104561859, -1.866351840452667, 3.6385418600489703, -2.8591869136402197, 4.171070334822919, -8.020911045237652, -2.0122420038524007, -0.6271218887994896, 4.974808560886529, -3.9313398537201487]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r_129_100.jpg,Cauliflower,"[-3.8833698138065076, 2.686929668735226, -0.16126389750503187, -2.7898425126381876, -4.068268872348273, 4.281098101043491, -0.37284815816295763, 2.388564671010869, -2.03658579026866, 2.9446911623129073, -5.753196979772625, 1.478383573222222, 2.3785956604951486, -1.7403628216936855, 0.22700169833056974]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Pineapple/209_100.jpg,Pineapple,"[-5.535991122599929, 5.974927157948945, 0.18167002961272447, -4.257525111199645, -4.085854577176723, 2.215545086460427, -1.003579145437159, 1.2933630335636295, -7.004067951415835, 5.198838289081936, -7.96382805968051, 0.4325260820531511, 1.1717166312351777, -3.3281074972810463, -6.037685800359605]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/25_100.jpg,Cauliflower,"[-4.156839382168312, 2.7166374518791567, 1.0260206157736467, -2.2161757307112766, -2.321678942526063, 1.6807362432911535, -1.816417395076322, -0.04117309973186958, -3.105124855675828, 2.186944443168672, -3.989960420857882, 1.6195348525112119, 2.2509073309128493, -3.8702998193714464, 0.9217977073522051]"
s3a://p8-data-djamel/jupyter/hadoop/data/Test1/Cauliflower/r2_42_100.jpg,Cauliflower,"[-5.6973487132778295, 5.249536396683537, 1.6113244520256036, -1.072199498286522, 0.0169515903655935, 2.4673780392586937, 0.7542792412616351, 1.3635943646960837, -7.130083204473229, 2.8602229877734024, -4.316182678127363, 3.0578280154613378, 3.6360856624516917, -1.9194471999108005, -0.03365697150335597]"
